Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
19,07-10-2011,1461718.87,0,53.1,3.775,136.472,7.866
19,14-10-2011,1318905.53,0,61.86,3.744,136.5150968,7.866
19,21-10-2011,1374863.1,0,52.05,3.757,136.5017742,7.866
19,28-10-2011,1396612.36,0,46.49,3.757,136.4884516,7.866
19,04-11-2011,1480289.64,0,44.97,3.738,136.475129,7.866
19,11-11-2011,1502078.93,0,48.22,3.719,136.4618065,7.866
19,18-11-2011,1411835.57,0,48.21,3.717,136.4666667,7.866
19,25-11-2011,1974646.78,1,42.75,3.689,136.4788,7.866
19,02-12-2011,1484708.38,0,45.67,3.666,136.4909333,7.866
19,09-12-2011,1713769.06,0,40.18,3.627,136.5030667,7.866
19,16-12-2011,1852179.15,0,37.07,3.611,136.5335161,7.866
19,23-12-2011,2480159.47,0,36.09,3.587,136.5883871,7.866
19,30-12-2011,1405168.06,1,31.65,3.566,136.6432581,7.866
19,06-01-2012,1266570.4,0,31.84,3.585,136.698129,7.943
19,13-01-2012,1182198.7,0,37.08,3.666,136.753,7.943
19,20-01-2012,1237104.73,0,23.44,3.705,136.8564194,7.943
19,27-01-2012,1279623.26,0,32.41,3.737,136.9598387,7.943
19,03-02-2012,1345311.65,0,36.22,3.796,137.0632581,7.943
19,10-02-2012,1499496.67,1,32.61,3.826,137.1666774,7.943
19,17-02-2012,1424720.27,0,30.95,3.874,137.2583103,7.943
19,24-02-2012,1352470.09,0,33.91,3.917,137.3411034,7.943
19,02-03-2012,1308977.05,0,34.83,3.983,137.4238966,7.943
19,09-03-2012,1358816.46,0,38.15,4.021,137.5066897,7.943
19,16-03-2012,1312849.1,0,48.2,4.021,137.5843871,7.943
19,23-03-2012,1342254.55,0,56.72,4.054,137.6552903,7.943
19,30-03-2012,1327139.35,0,43.47,4.098,137.7261935,7.943
19,06-04-2012,1631737.68,0,40.23,4.143,137.7970968,8.15
19,13-04-2012,1365098.46,0,44.42,4.187,137.868,8.15
19,20-04-2012,1255087.26,0,55.2,4.17,137.9230667,8.15
19,27-04-2012,1285897.24,0,42.45,4.163,137.9781333,8.15
19,04-05-2012,1405007.44,0,50.76,4.124,138.0332,8.15
19,11-05-2012,1442873.22,0,55.33,4.055,138.0882667,8.15
19,18-05-2012,1366937.1,0,58.81,4.029,138.1065806,8.15
19,25-05-2012,1485540.28,0,67.79,3.979,138.1101935,8.15
19,01-06-2012,1450733.29,0,68.18,3.915,138.1138065,8.15
19,08-06-2012,1390122.11,0,60.19,3.871,138.1174194,8.15
19,15-06-2012,1440263.15,0,68.19,3.786,138.1295333,8.15
19,22-06-2012,1468350.36,0,75.83,3.722,138.1629,8.15
19,29-06-2012,1379652.65,0,69.92,3.667,138.1962667,8.15
19,06-07-2012,1557120.44,0,76.07,3.646,138.2296333,8.193
19,13-07-2012,1321741.35,0,73.17,3.689,138.263,8.193
19,20-07-2012,1317672.92,0,76.17,3.732,138.2331935,8.193
19,27-07-2012,1248915.43,0,74.43,3.82,138.2033871,8.193
19,03-08-2012,1342123.78,0,73.41,3.819,138.1735806,8.193
19,10-08-2012,1408907.89,0,74.45,3.863,138.1437742,8.193
19,17-08-2012,1375101.26,0,69.83,3.963,138.1857097,8.193
19,24-08-2012,1544653.37,0,66.66,3.997,138.2814516,8.193
19,31-08-2012,1542719.87,0,71.85,4.026,138.3771935,8.193
19,07-09-2012,1497073.82,1,72.2,4.076,138.4729355,8.193
19,14-09-2012,1370653.41,0,65.08,4.088,138.5673,8.193
19,21-09-2012,1338572.29,0,60.62,4.203,138.6534,8.193
19,28-09-2012,1338299.02,0,56.81,4.158,138.7395,8.193
19,05-10-2012,1408016.1,0,59.86,4.151,138.8256,7.992
19,12-10-2012,1352809.5,0,48.29,4.186,138.9117,7.992
19,19-10-2012,1321102.35,0,53.44,4.153,138.8336129,7.992
19,26-10-2012,1322117.96,0,56.49,4.071,138.7281613,7.992
20,05-02-2010,2401395.47,0,25.92,2.784,204.2471935,8.187
20,12-02-2010,2109107.9,1,22.12,2.773,204.3857472,8.187
20,19-02-2010,2161549.76,0,25.43,2.745,204.4321004,8.187
20,26-02-2010,1898193.95,0,32.32,2.754,204.4630869,8.187
20,05-03-2010,2119213.72,0,31.75,2.777,204.4940734,8.187
20,12-03-2010,2010974.84,0,43.82,2.818,204.5250598,8.187
20,19-03-2010,1951848.43,0,47.32,2.844,204.3782258,8.187
20,26-03-2010,1894742.95,0,50.49,2.854,204.201755,8.187
20,02-04-2010,2405395.22,0,51.0,2.85,204.0252842,7.856
20,09-04-2010,2007796.26,0,65.1,2.869,203.8488134,7.856
20,16-04-2010,1985784.59,0,55.43,2.899,203.7307486,7.856
20,23-04-2010,1878862.42,0,50.65,2.902,203.6905586,7.856
20,30-04-2010,1919053.21,0,54.75,2.921,203.6503685,7.856
20,07-05-2010,2137202.38,0,66.74,2.966,203.6101784,7.856
20,14-05-2010,2033211.62,0,55.91,2.982,203.6133915,7.856
20,21-05-2010,1893736.9,0,60.38,2.958,203.8770235,7.856
20,28-05-2010,2065984.95,0,70.97,2.899,204.1406556,7.856
20,04-06-2010,2203619.35,0,72.52,2.847,204.4042877,7.856
20,11-06-2010,2100489.79,0,67.32,2.809,204.6679198,7.856
20,18-06-2010,2091903.63,0,72.62,2.78,204.670036,7.856
20,25-06-2010,1973135.87,0,75.17,2.808,204.5675459,7.856
20,02-07-2010,2143676.77,0,70.1,2.815,204.4650559,7.527
20,09-07-2010,2107285.85,0,78.09,2.793,204.3625658,7.527
20,16-07-2010,2031852.16,0,75.14,2.783,204.3571656,7.527
20,23-07-2010,1900535.9,0,77.75,2.771,204.4812188,7.527
20,30-07-2010,1955896.59,0,76.03,2.781,204.605272,7.527
20,06-08-2010,1910177.38,0,74.57,2.784,204.7293252,7.527
20,13-08-2010,2071022.45,0,75.98,2.805,204.8533784,7.527
20,20-08-2010,1975374.56,0,75.34,2.779,204.8217044,7.527
20,27-08-2010,1946369.57,0,70.51,2.755,204.7900305,7.527
20,03-09-2010,2121561.41,0,75.5,2.715,204.7583566,7.527
20,10-09-2010,2014954.79,1,65.02,2.699,204.7266827,7.527
20,17-09-2010,1948359.78,0,65.28,2.706,204.7513279,7.527
20,24-09-2010,1789687.65,0,69.37,2.713,204.8182126,7.527
20,01-10-2010,1933719.21,0,61.08,2.707,204.8850973,7.484
20,08-10-2010,2060389.27,0,51.5,2.764,204.951982,7.484
20,15-10-2010,1950676.39,0,59.17,2.868,205.0137637,7.484
20,22-10-2010,1893955.27,0,50.52,2.917,205.0627881,7.484
20,29-10-2010,1891816.0,0,57.56,2.921,205.1118126,7.484
20,05-11-2010,2184316.64,0,42.78,2.917,205.160837,7.484
20,12-11-2010,2187765.28,0,42.38,2.931,205.2098614,7.484
20,19-11-2010,2105058.91,0,45.88,3.0,205.0992811,7.484
20,26-11-2010,2811634.04,1,46.66,3.039,204.9621,7.484
20,03-12-2010,2416051.17,0,35.47,3.046,204.8249189,7.484
20,10-12-2010,2752122.08,0,24.27,3.109,204.6877378,7.484
20,17-12-2010,2819193.17,0,24.07,3.14,204.6321194,7.484
20,24-12-2010,3766687.43,0,25.17,3.141,204.6376731,7.484
20,31-12-2010,1799737.79,1,28.85,3.179,204.6432267,7.484
20,07-01-2011,1843030.95,0,31.43,3.193,204.6487803,7.343
20,14-01-2011,1884345.01,0,20.39,3.205,204.7026042,7.343
20,21-01-2011,1781805.66,0,27.43,3.229,205.0460497,7.343
20,28-01-2011,1761506.68,0,23.21,3.237,205.3894952,7.343
20,04-02-2011,2351143.07,0,28.58,3.231,205.7329407,7.343
20,11-02-2011,2211388.14,1,25.38,3.239,206.0763862,7.343
20,18-02-2011,2258616.24,0,42.95,3.245,206.3694701,7.343
20,25-02-2011,1938608.52,0,33.2,3.274,206.6424093,7.343
20,04-03-2011,2143424.61,0,37.33,3.433,206.9153485,7.343
20,11-03-2011,1990932.77,0,39.53,3.582,207.1882876,7.343
20,18-03-2011,1931668.64,0,44.8,3.631,207.4283845,7.343
20,25-03-2011,1824711.21,0,44.83,3.625,207.6553444,7.343
20,01-04-2011,1927993.09,0,32.43,3.638,207.8823043,7.287
20,08-04-2011,2027056.39,0,47.09,3.72,208.1092642,7.287
20,15-04-2011,2057406.33,0,55.0,3.821,208.3172811,7.287
20,22-04-2011,2313861.81,0,52.56,3.892,208.4779405,7.287
20,29-04-2011,1881788.19,0,62.97,3.962,208.6386,7.287
20,06-05-2011,2090838.44,0,53.41,4.046,208.7992595,7.287
20,13-05-2011,2036748.53,0,62.26,4.066,208.9599189,7.287
20,20-05-2011,1953416.06,0,59.01,4.062,208.7583165,7.287
20,27-05-2011,1944433.17,0,69.12,3.985,208.556714,7.287
20,03-06-2011,2182246.69,0,73.51,3.922,208.3551116,7.287
20,10-06-2011,2135062.04,0,73.64,3.881,208.1535092,7.287
20,17-06-2011,2065191.27,0,66.41,3.842,208.1265604,7.287
20,24-06-2011,1950826.32,0,72.4,3.804,208.2306018,7.287
20,01-07-2011,2053165.41,0,69.66,3.748,208.3346432,7.274
20,08-07-2011,2123787.79,0,74.69,3.711,208.4386847,7.274
20,15-07-2011,2039875.75,0,74.88,3.76,208.5309337,7.274
20,22-07-2011,1950904.84,0,78.89,3.811,208.5937018,7.274
20,29-07-2011,1858440.92,0,77.47,3.829,208.6564699,7.274
20,05-08-2011,2189353.63,0,77.8,3.842,208.719238,7.274
20,12-08-2011,2052246.4,0,73.52,3.812,208.7820061,7.274
20,19-08-2011,1990017.93,0,71.25,3.747,208.8424359,7.274
20,26-08-2011,1933577.2,0,70.15,3.704,208.902476,7.274
20,02-09-2011,2141765.98,0,70.82,3.703,208.9625161,7.274
20,09-09-2011,2050542.56,1,68.74,3.738,209.0225562,7.274
20,16-09-2011,1979009.46,0,64.02,3.742,209.1893892,7.274
20,23-09-2011,1888119.7,0,62.15,3.711,209.4986126,7.274
20,30-09-2011,1945808.26,0,63.44,3.645,209.807836,7.274
20,07-10-2011,2135982.79,0,52.42,3.583,210.1170595,7.082
20,14-10-2011,2010107.68,0,62.54,3.541,210.4027602,7.082
20,21-10-2011,2104241.9,0,53.69,3.57,210.5473252,7.082
20,28-10-2011,2065421.52,0,49.36,3.569,210.6918901,7.082
20,04-11-2011,2284106.6,0,43.88,3.551,210.8364551,7.082
20,11-11-2011,2269975.85,0,47.27,3.53,210.9810201,7.082
20,18-11-2011,2169933.82,0,49.3,3.53,211.1847207,7.082
20,25-11-2011,2906233.25,1,46.38,3.492,211.4120757,7.082
20,02-12-2011,2298776.83,0,46.32,3.452,211.6394306,7.082
20,09-12-2011,2546123.78,0,41.64,3.415,211.8667856,7.082
20,16-12-2011,2762816.65,0,37.16,3.413,212.0685039,7.082
20,23-12-2011,3555371.03,0,40.19,3.389,212.2360401,7.082
20,30-12-2011,2043245.0,1,36.35,3.389,212.4035763,7.082
20,06-01-2012,1964701.94,0,33.42,3.422,212.5711125,6.961
20,13-01-2012,1911510.64,0,37.79,3.513,212.7386486,6.961
20,20-01-2012,1892775.94,0,27.65,3.533,212.8336399,6.961
20,27-01-2012,1761016.51,0,37.19,3.567,212.9286312,6.961
20,03-02-2012,2203523.2,0,39.93,3.617,213.0236225,6.961
20,10-02-2012,2462978.28,1,33.47,3.64,213.1186138,6.961
20,17-02-2012,2309025.16,0,31.11,3.695,213.2732106,6.961
20,24-02-2012,2045837.55,0,39.79,3.739,213.4725116,6.961
20,02-03-2012,2148822.76,0,39.98,3.816,213.6718127,6.961
20,09-03-2012,2139265.4,0,41.14,3.848,213.8711137,6.961
20,16-03-2012,2064991.71,0,53.73,3.862,214.0167132,6.961
20,23-03-2012,1992436.96,0,66.11,3.9,214.0907105,6.961
20,30-03-2012,2074721.74,0,51.52,3.953,214.1647079,6.961
20,06-04-2012,2565259.92,0,50.06,3.996,214.2387053,7.139
20,13-04-2012,2045396.06,0,45.68,4.044,214.3127027,7.139
20,20-04-2012,1884427.84,0,60.11,4.027,214.3675045,7.139
20,27-04-2012,1886503.93,0,47.64,4.004,214.4223063,7.139
20,04-05-2012,2163510.89,0,62.74,3.951,214.4771081,7.139
20,11-05-2012,2168097.11,0,63.19,3.889,214.5319099,7.139
20,18-05-2012,2039222.26,0,60.99,3.848,214.5485571,7.139
20,25-05-2012,2114989.0,0,70.04,3.798,214.5499425,7.139
20,01-06-2012,2143126.59,0,73.67,3.742,214.5513278,7.139
20,08-06-2012,2231962.13,0,62.01,3.689,214.5527132,7.139
20,15-06-2012,2165160.29,0,71.51,3.62,214.5653243,7.139
20,22-06-2012,2060588.69,0,76.51,3.564,214.606,7.139
20,29-06-2012,2055952.61,0,74.15,3.506,214.6466757,7.139
20,06-07-2012,2358055.3,0,79.2,3.475,214.6873514,7.28
20,13-07-2012,2134680.12,0,78.27,3.523,214.728027,7.28
20,20-07-2012,1970170.29,0,76.04,3.567,214.7331351,7.28
20,27-07-2012,1911559.1,0,74.6,3.647,214.7382432,7.28
20,03-08-2012,2094515.71,0,74.73,3.654,214.7433514,7.28
20,10-08-2012,2144245.39,0,75.4,3.722,214.7484595,7.28
20,17-08-2012,2045061.22,0,69.57,3.807,214.825578,7.28
20,24-08-2012,2005341.43,0,68.27,3.834,214.9567044,7.28
20,31-08-2012,2062481.56,0,72.66,3.867,215.0878309,7.28
20,07-09-2012,2080529.06,1,76.36,3.911,215.2189573,7.28
20,14-09-2012,2047949.98,0,64.84,3.948,215.3583757,7.28
20,21-09-2012,2028587.24,0,60.94,4.038,215.5475459,7.28
20,28-09-2012,2008350.58,0,58.65,3.997,215.7367162,7.28
20,05-10-2012,2246411.89,0,60.77,3.985,215.9258865,7.293
20,12-10-2012,2162951.36,0,47.2,4.0,216.1150568,7.293
20,19-10-2012,1999363.49,0,56.26,3.969,216.1464699,7.293
20,26-10-2012,2031650.55,0,60.04,3.882,216.1515902,7.293
21,05-02-2010,798593.88,0,39.05,2.572,210.7526053,8.324
21,12-02-2010,809321.44,1,37.77,2.548,210.8979935,8.324
21,19-02-2010,867283.25,0,39.75,2.514,210.9451605,8.324
21,26-02-2010,749597.24,0,45.31,2.561,210.9759573,8.324
21,05-03-2010,747444.32,0,48.61,2.625,211.0067542,8.324
21,12-03-2010,712312.89,0,57.1,2.667,211.037551,8.324
21,19-03-2010,727070.0,0,54.68,2.72,210.8733316,8.324
21,26-03-2010,686497.53,0,51.66,2.732,210.6766095,8.324
21,02-04-2010,753664.12,0,64.12,2.719,210.4798874,8.2
21,09-04-2010,751181.4,0,65.74,2.77,210.2831653,8.2
21,16-04-2010,716026.51,0,67.87,2.808,210.1495463,8.2
21,23-04-2010,718780.59,0,64.21,2.795,210.1000648,8.2
21,30-04-2010,680532.69,0,66.93,2.78,210.0505833,8.2
21,07-05-2010,744969.42,0,70.87,2.835,210.0011018,8.2
21,14-05-2010,723559.88,0,73.08,2.854,209.9984585,8.2
21,21-05-2010,753361.72,0,74.24,2.826,210.2768443,8.2
21,28-05-2010,755214.26,0,80.94,2.759,210.5552301,8.2
21,04-06-2010,806012.48,0,82.68,2.705,210.833616,8.2
21,11-06-2010,784305.55,0,83.51,2.668,211.1120018,8.2
21,18-06-2010,785104.29,0,86.18,2.637,211.1096543,8.2
21,25-06-2010,769848.75,0,87.01,2.653,210.9950134,8.2
21,02-07-2010,711470.8,0,82.29,2.669,210.8803726,8.099
21,09-07-2010,714677.47,0,81.67,2.642,210.7657317,8.099
21,16-07-2010,755098.41,0,85.61,2.623,210.7577954,8.099
21,23-07-2010,765823.48,0,87.17,2.608,210.8921319,8.099
21,30-07-2010,715876.27,0,83.59,2.64,211.0264684,8.099
21,06-08-2010,739279.19,0,90.3,2.627,211.1608049,8.099
21,13-08-2010,793589.18,0,89.65,2.692,211.2951413,8.099
21,20-08-2010,848873.28,0,89.58,2.664,211.2596586,8.099
21,27-08-2010,855882.57,0,86.2,2.619,211.2241759,8.099
21,03-09-2010,727772.8,0,82.57,2.577,211.1886931,8.099
21,10-09-2010,674055.81,1,79.3,2.565,211.1532104,8.099
21,17-09-2010,684340.86,0,83.03,2.582,211.1806415,8.099
21,24-09-2010,671688.06,0,80.79,2.624,211.2552578,8.099
21,01-10-2010,677158.39,0,70.28,2.603,211.3298742,8.163
21,08-10-2010,680579.49,0,65.76,2.633,211.4044906,8.163
21,15-10-2010,693412.05,0,68.61,2.72,211.4713286,8.163
21,22-10-2010,710668.45,0,70.72,2.725,211.5187208,8.163
21,29-10-2010,731756.65,0,67.51,2.716,211.5661131,8.163
21,05-11-2010,719888.76,0,58.71,2.689,211.6135053,8.163
21,12-11-2010,735796.38,0,60.95,2.728,211.6608975,8.163
21,19-11-2010,756288.89,0,51.71,2.771,211.5470304,8.163
21,26-11-2010,1245628.61,1,62.96,2.735,211.4062867,8.163
21,03-12-2010,829210.73,0,50.43,2.708,211.265543,8.163
21,10-12-2010,943891.64,0,46.35,2.843,211.1247993,8.163
21,17-12-2010,1147556.83,0,48.63,2.869,211.0645458,8.163
21,24-12-2010,1587257.78,0,51.29,2.886,211.0646599,8.163
21,31-12-2010,672903.23,1,47.19,2.943,211.064774,8.163
21,07-01-2011,629152.06,0,44.24,2.976,211.0648881,8.028
21,14-01-2011,650789.13,0,34.14,2.983,211.1176713,8.028
21,21-01-2011,663941.73,0,42.72,3.016,211.4864691,8.028
21,28-01-2011,649878.29,0,44.04,3.01,211.8552668,8.028
21,04-02-2011,596218.24,0,36.33,2.989,212.2240646,8.028
21,11-02-2011,771908.51,1,34.61,3.022,212.5928624,8.028
21,18-02-2011,884701.92,0,59.87,3.045,212.9033115,8.028
21,25-02-2011,768313.85,0,61.27,3.065,213.190421,8.028
21,04-03-2011,796277.72,0,59.52,3.288,213.4775305,8.028
21,11-03-2011,763479.9,0,54.69,3.459,213.7646401,8.028
21,18-03-2011,793569.0,0,63.26,3.488,214.0156238,8.028
21,25-03-2011,753711.32,0,70.33,3.473,214.2521573,8.028
21,01-04-2011,732056.37,0,56.36,3.524,214.4886908,7.931
21,08-04-2011,744782.89,0,68.62,3.622,214.7252242,7.931
21,15-04-2011,768390.05,0,71.01,3.743,214.9420631,7.931
21,22-04-2011,801302.01,0,70.79,3.807,215.1096657,7.931
21,29-04-2011,783250.75,0,70.19,3.81,215.2772683,7.931
21,06-05-2011,718898.33,0,61.87,3.906,215.4448709,7.931
21,13-05-2011,754236.7,0,75.04,3.899,215.6124735,7.931
21,20-05-2011,744836.56,0,68.36,3.907,215.3834778,7.931
21,27-05-2011,744389.81,0,76.86,3.786,215.1544822,7.931
21,03-06-2011,773878.58,0,83.82,3.699,214.9254865,7.931
21,10-06-2011,794397.89,0,84.71,3.648,214.6964908,7.931
21,17-06-2011,823220.43,0,87.54,3.637,214.6513538,7.931
21,24-06-2011,771298.98,0,85.72,3.594,214.7441108,7.931
21,01-07-2011,784639.12,0,87.57,3.524,214.8368678,7.852
21,08-07-2011,734099.4,0,89.16,3.48,214.9296249,7.852
21,15-07-2011,728311.15,0,91.05,3.575,215.0134426,7.852
21,22-07-2011,784490.67,0,90.27,3.651,215.0749122,7.852
21,29-07-2011,751167.12,0,91.56,3.682,215.1363819,7.852
21,05-08-2011,783614.89,0,94.22,3.684,215.1978515,7.852
21,12-08-2011,776933.37,0,92.32,3.638,215.2593211,7.852
21,19-08-2011,855546.5,0,90.11,3.554,215.3229307,7.852
21,26-08-2011,821127.53,0,92.07,3.523,215.386897,7.852
21,02-09-2011,705557.8,0,91.94,3.533,215.4508632,7.852
21,09-09-2011,653989.65,1,78.87,3.546,215.5148295,7.852
21,16-09-2011,653525.84,0,80.62,3.526,215.6944378,7.852
21,23-09-2011,681913.29,0,75.68,3.467,216.0282356,7.852
21,30-09-2011,651970.48,0,78.91,3.355,216.3620333,7.852
21,07-10-2011,663452.46,0,71.64,3.285,216.6958311,7.441
21,14-10-2011,671379.44,0,69.79,3.274,217.0048261,7.441
21,21-10-2011,729036.06,0,65.16,3.353,217.1650042,7.441
21,28-10-2011,738812.0,0,65.46,3.372,217.3251824,7.441
21,04-11-2011,767358.37,0,56.01,3.332,217.4853605,7.441
21,11-11-2011,757369.87,0,59.8,3.297,217.6455387,7.441
21,18-11-2011,737014.09,0,61.9,3.308,217.8670218,7.441
21,25-11-2011,1219263.4,1,56.43,3.236,218.1130269,7.441
21,02-12-2011,793184.25,0,48.72,3.172,218.3590319,7.441
21,09-12-2011,897747.13,0,41.44,3.158,218.605037,7.441
21,16-12-2011,1027584.51,0,50.56,3.159,218.8217928,7.441
21,23-12-2011,1384552.17,0,46.54,3.112,218.9995495,7.441
21,30-12-2011,804362.36,1,45.16,3.129,219.1773063,7.441
21,06-01-2012,640181.86,0,48.1,3.157,219.355063,7.057
21,13-01-2012,631181.25,0,45.0,3.261,219.5328198,7.057
21,20-01-2012,651178.2,0,52.21,3.268,219.6258417,7.057
21,27-01-2012,611258.71,0,50.79,3.29,219.7188636,7.057
21,03-02-2012,680725.43,0,55.83,3.36,219.8118854,7.057
21,10-02-2012,770652.79,1,46.52,3.409,219.9049073,7.057
21,17-02-2012,834663.52,0,45.03,3.51,220.0651993,7.057
21,24-02-2012,747099.07,0,54.81,3.555,220.275944,7.057
21,02-03-2012,764385.4,0,59.3,3.63,220.4866886,7.057
21,09-03-2012,755084.4,0,57.16,3.669,220.6974332,7.057
21,16-03-2012,767338.32,0,63.39,3.734,220.8498468,7.057
21,23-03-2012,729759.97,0,62.96,3.787,220.9244858,7.057
21,30-03-2012,724798.76,0,67.87,3.845,220.9991248,7.057
21,06-04-2012,761956.58,0,69.02,3.891,221.0737638,6.891
21,13-04-2012,769319.04,0,69.03,3.891,221.1484028,6.891
21,20-04-2012,734858.91,0,66.97,3.877,221.2021074,6.891
